group,6,7,8,9,10,11,12
long_vp_coord,0.4437246963562753,0.4574961360123648,0.5901960784313726,0.7534076827757125,0.6543075245365322,0.5227655986509274,0.6975169300225732
obj_rel_across,0.24882750683354912,0.48110274303876177,0.5679674978567968,0.6631016042780749,0.7014531634249944,0.6137113240144495,0.6991987035203024
obj_rel_no_comp_across,0.19499557417042682,0.35106464168511026,0.4880473372781065,0.5581764572465412,0.5957563634937444,0.5452313025892889,0.6053198541597613
obj_rel_no_comp_within,0.48874588122457185,0.505691108036725,0.5719714636126513,0.6643690900904021,0.669002627956451,0.6558516397164111,0.7560438726327375
obj_rel_within,0.5006316945893985,0.5409785207219373,0.6313862776109325,0.7240832221541124,0.7658284219901837,0.7327768462491798,0.8242322484918295
prep,0.6019030606987049,0.643314197959706,0.6563576456492437,0.6769731489015459,0.7037751004016064,0.693491312472665,0.8521195546005078
sent_comp,0.5360995850622408,0.6155821917808219,0.6357615894039735,0.6926782273603083,0.6741573033707865,0.6463195691202872,0.7015655577299412
simple,0.6703910614525139,0.6779661016949152,0.6857142857142856,0.7142857142857143,0.7792207792207793,0.7361963190184049,0.8955223880597014
subj_rel,0.21616615954491333,0.2561992980841149,0.32355750521809884,0.675403524359544,0.699489874787448,0.6181618505044958,0.792171318237669
vp_coord,0.3988383349467571,0.5176132278936018,0.8187001140250855,0.7792207792207793,0.8877928483353883,0.8067796610169492,0.9153846153846154
