group,6,7,8,9,10,11,12
long_vp_coord,0.46589902568644825,0.49557522123893805,0.5687382297551788,0.6417910447761195,0.6101344364012409,0.5606773283160866,0.746268656716418
obj_rel_across,0.2935302559196364,0.4399970783726536,0.5977545162924195,0.679253744730469,0.6252366726974375,0.5560541646984727,0.7257188024898726
obj_rel_no_comp_across,0.2082021611503446,0.3224669603524229,0.5130618969169216,0.5812799869886964,0.5605918271488962,0.4953555930136642,0.5991806528346768
obj_rel_no_comp_within,0.45029757363039835,0.5175584870148096,0.4834655818262376,0.6347018279892119,0.571707803158056,0.600132237649948,0.6666940013940711
obj_rel_within,0.42314777885400645,0.5327970297029703,0.47930319716923847,0.6714525857806783,0.6189491104675218,0.666522525355767,0.7721043940726126
prep,0.5787228413638017,0.6402789627925957,0.6648472035364213,0.6819883276313141,0.6857211288970502,0.7038727234666109,0.7163967864130208
sent_comp,0.6273170731707317,0.6528301886792452,0.6859066859066859,0.7204464738711314,0.7057041898031297,0.6867119301648884,0.7244843997884718
simple,0.6703910614525139,0.6818181818181819,0.7272727272727273,0.7185628742514969,0.7272727272727273,0.7407407407407407,0.7843137254901961
subj_rel,0.2548643636249332,0.2510706638115632,0.3059247737556561,0.49073758381634275,0.4481283987117892,0.48117154811715485,0.704258741850817
vp_coord,0.4595676541232986,0.5124450951683748,0.739514348785872,0.645045045045045,0.753747323340471,0.7529411764705882,0.881664499349805
